pipeline,repeat,outer_fold,stage1_bal_acc,stage1_threshold,stage2_bal_acc,balanced_accuracy,auroc_macro,best_inner_score,stage2_best_inner_std,best_params,stage1_n_features,n_features_selected,stage1_features,selected_features,n_test,n_train_s2,n_routed_to_s2,combined_bal_acc_excl,stage2_bal_acc_excl,n_excluded,en_converged,test_indices,y_true,y_pred,proba_combined,fold_seconds
nmc_ensemble,47,3,1.0,0.15,0.791667,0.861111,0.921627,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1890246_2286311,chr17_1718892_1845756",,20,54,14,0.861111,0.791667,0,1.0,"0,1,3,25,27,30,32,44,53,55,56,57,70,71,72,73,78,88,89,97","HER2+,HR+,Triple Neg,HER2+,Triple Neg,HR+,HR+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,HR+","HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HR+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [0.002, 0.44987, 0.54813], [0.0, 0.205691, 0.794309], [1.0, 0.0, 0.0], [0.0, 0.764809, 0.235191], [0.0, 0.731691, 0.268309], [0.0, 0.604919, 0.395081], [0.002, 0.714228, 0.283772], [0.116, 0.227343, 0.656657], [0.02, 0.479577, 0.500423], [0.978, 0.007573, 0.014427], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.954, 0.033628, 0.012372], [0.068, 0.676406, 0.255594], [0.0, 0.775899, 0.224101], [0.002, 0.795715, 0.202285], [0.002, 0.280982, 0.717018], [0.002, 0.474946, 0.523054], [0.0, 0.303702, 0.696298]]",201.1
nmc_ensemble,47,4,0.964286,0.2,0.642857,0.714286,0.908425,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_77442683_77503685",,20,54,13,0.714286,0.642857,0,1.0,"10,12,23,29,34,38,46,48,61,62,63,64,67,68,75,77,79,83,91,92","HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,Triple Neg","HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,HER2+,HR+,Triple Neg","[[0.0, 0.844068, 0.155932], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.0, 0.611343, 0.388657], [0.006, 0.719663, 0.274337], [0.0, 0.263013, 0.736987], [0.78, 0.116662, 0.103338], [0.0, 0.56028, 0.43972], [0.0, 0.528082, 0.471918], [0.018, 0.297275, 0.684725], [0.84, 0.030396, 0.129604], [0.006, 0.245866, 0.748134], [0.998, 0.001246, 0.000754], [1.0, 0.0, 0.0], [0.192, 0.490899, 0.317101], [0.0, 0.565747, 0.434253], [0.0, 0.555032, 0.444968], [0.214, 0.484454, 0.301546], [0.0, 0.671179, 0.328821], [0.0, 0.09906, 0.90094]]",204.3
nmc_ensemble,47,5,1.0,0.2,0.785714,0.857143,0.908425,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr17_1542118_1560766",,20,54,14,0.888889,0.833333,1,1.0,"2,7,15,18,20,31,35,39,40,41,43,52,59,65,76,80,82,85,87,98","HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+","Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+","[[0.002, 0.192021, 0.805979], [1.0, 0.0, 0.0], [0.004, 0.405232, 0.590768], [0.0, 0.591476, 0.408524], [0.036, 0.291982, 0.672018], [0.848, 0.053047, 0.098953], [0.0, 0.582317, 0.417683], [0.954, 0.02162, 0.02438], [0.034, 0.389104, 0.576896], [0.034, 0.475406, 0.490594], [0.0, 0.235084, 0.764916], [0.0, 0.788476, 0.211524], [0.006, 0.280714, 0.713286], [1.0, 0.0, 0.0], [0.954, 0.015451, 0.030549], [0.0, 0.210884, 0.789116], [0.0, 0.19649, 0.80351], [0.842, 0.073049, 0.084951], [0.0, 0.294593, 0.705407], [0.022, 0.63891, 0.33909]]",195.5
nmc_ensemble,48,1,1.0,0.2,0.619048,0.746032,0.900794,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr3_196908262_196937230",,20,55,13,0.822222,0.733333,2,1.0,"2,4,9,17,28,29,51,52,59,65,68,69,75,77,81,84,88,89,97,99","HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HR+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,HER2+","Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+","[[0.02, 0.273545, 0.706455], [0.0, 0.716931, 0.283069], [0.722, 0.086825, 0.191175], [1.0, 0.0, 0.0], [0.946, 0.030627, 0.023373], [0.0, 0.767926, 0.232074], [0.0, 0.763902, 0.236098], [0.0, 0.741605, 0.258395], [0.006, 0.307193, 0.686807], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.04, 0.489724, 0.470276], [0.04, 0.328419, 0.631581], [0.0, 0.448885, 0.551115], [0.0, 0.203783, 0.796217], [0.978, 0.012706, 0.009294], [0.0, 0.196603, 0.803397], [0.002, 0.655696, 0.342304], [0.0, 0.414969, 0.585031], [1.0, 0.0, 0.0]]",229.4
nmc_ensemble,48,2,1.0,0.2,0.702381,0.801587,0.977106,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr17_77442683_77503685",,20,55,13,0.801587,0.702381,0,1.0,"1,3,7,15,19,20,22,25,31,37,39,40,46,47,48,54,60,74,87,93","HR+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HER2+,HR+,Triple Neg,HR+","Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HER2+,HR+,Triple Neg,HR+","[[0.0, 0.37552, 0.62448], [0.014, 0.257462, 0.728538], [1.0, 0.0, 0.0], [0.0, 0.351595, 0.648405], [0.0, 0.780826, 0.219174], [0.012, 0.235978, 0.752022], [0.0, 0.421999, 0.578001], [0.998, 0.001322, 0.000678], [0.988, 0.006585, 0.005415], [0.006, 0.55808, 0.43592], [0.922, 0.040174, 0.037826], [0.002, 0.455529, 0.542471], [0.866, 0.043056, 0.090944], [1.0, 0.0, 0.0], [0.014, 0.358848, 0.627152], [0.012, 0.594752, 0.393248], [0.922, 0.048105, 0.029895], [0.0, 0.768233, 0.231767], [0.0, 0.213492, 0.786508], [0.0, 0.779587, 0.220413]]",215.2
nmc_ensemble,48,3,1.0,0.2,0.833333,0.888889,0.981151,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr8_166452_6907624,chr8_63810_90816",,20,54,14,0.888889,0.833333,0,1.0,"5,8,10,12,16,18,23,32,38,41,53,56,62,71,80,85,91,95,96,98","HR+,Triple Neg,HR+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+","HR+,HR+,HR+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+","[[0.004, 0.654315, 0.341685], [0.0, 0.502284, 0.497716], [0.0, 0.897811, 0.102189], [0.986, 0.003235, 0.010765], [0.004, 0.786378, 0.209622], [0.0, 0.746891, 0.253109], [0.986, 0.002788, 0.011212], [0.004, 0.592626, 0.403374], [0.0, 0.32407, 0.67593], [0.02, 0.63427, 0.34573], [0.084, 0.244331, 0.671669], [0.73, 0.136351, 0.133649], [0.004, 0.194325, 0.801675], [0.966, 0.025655, 0.008345], [0.0, 0.148287, 0.851713], [0.8, 0.14175, 0.05825], [0.0, 0.638286, 0.361714], [0.836, 0.125866, 0.038134], [0.002, 0.592293, 0.405707], [0.004, 0.695749, 0.300251]]",217.6
nmc_ensemble,48,4,1.0,0.2,0.785714,0.857143,0.96337,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr6_92035339_170943103,chr17_1542118_1560766",,20,54,14,0.857143,0.785714,0,1.0,"6,14,26,30,33,35,44,45,50,57,58,61,64,67,78,79,82,86,92,94","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg","HER2+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg","[[0.998, 0.000714, 0.001286], [0.0, 0.438927, 0.561073], [1.0, 0.0, 0.0], [0.0, 0.64523, 0.35477], [0.948, 0.015304, 0.036696], [0.002, 0.477818, 0.520182], [0.0, 0.510638, 0.489362], [0.0, 0.576933, 0.423067], [0.99, 0.006091, 0.003909], [1.0, 0.0, 0.0], [0.002, 0.271766, 0.726234], [0.0, 0.597841, 0.402159], [0.03, 0.283451, 0.686549], [1.0, 0.0, 0.0], [0.034, 0.724085, 0.241915], [0.0, 0.458064, 0.541936], [0.002, 0.241407, 0.756593], [0.0, 0.61327, 0.38673], [0.002, 0.260402, 0.737598], [0.002, 0.275167, 0.722833]]",214.2
nmc_ensemble,48,5,1.0,0.2,0.785714,0.857143,0.96337,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311",,20,54,14,0.857143,0.785714,0,1.0,"0,11,13,21,24,27,34,36,42,43,49,55,63,66,70,72,73,76,83,90","HER2+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg","HER2+,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [0.002, 0.476387, 0.521613], [1.0, 0.0, 0.0], [0.956, 0.033215, 0.010785], [0.0, 0.871153, 0.128847], [0.012, 0.596055, 0.391945], [0.002, 0.532815, 0.465185], [0.034, 0.327999, 0.638001], [0.0, 0.5935, 0.4065], [0.0, 0.182384, 0.817616], [0.0, 0.327297, 0.672703], [0.004, 0.309357, 0.686643], [0.818, 0.117798, 0.064202], [0.0, 0.619685, 0.380315], [1.0, 0.0, 0.0], [0.014, 0.473003, 0.512997], [0.0, 0.78106, 0.21894], [0.99, 0.004394, 0.005606], [0.056, 0.44445, 0.49955], [0.0, 0.15949, 0.84051]]",180.0
nmc_ensemble,49,1,1.0,0.2,0.690476,0.793651,0.957875,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_41983407_42049540,chr17_1542118_1560766",,20,55,13,0.793651,0.690476,0,1.0,"6,11,14,18,19,27,31,38,39,47,50,52,57,64,66,67,79,82,91,97","HER2+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+","HER2+,Triple Neg,HR+,HR+,HR+,HR+,HER2+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg","[[0.978, 0.013144, 0.008856], [0.012, 0.374067, 0.613933], [0.0, 0.500428, 0.499572], [0.004, 0.760215, 0.235785], [0.002, 0.76052, 0.23748], [0.036, 0.484348, 0.479652], [0.974, 0.016641, 0.009359], [0.0, 0.247732, 0.752268], [0.99, 0.003887, 0.006113], [0.984, 0.005439, 0.010561], [0.916, 0.037353, 0.046647], [0.0, 0.794044, 0.205956], [0.982, 0.011585, 0.006415], [0.002, 0.468128, 0.529872], [0.0, 0.518243, 0.481757], [1.0, 0.0, 0.0], [0.0, 0.307726, 0.692274], [0.0, 0.242298, 0.757702], [0.0, 0.672486, 0.327514], [0.0, 0.333317, 0.666683]]",220.9
nmc_ensemble,49,2,1.0,0.1,0.77381,0.849206,0.931319,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr8_166452_6907624,chr17_42161364_42873571,chr17_1542118_1560766",,20,55,13,0.849206,0.77381,0,1.0,"1,9,12,33,34,36,43,51,58,61,62,68,72,81,85,86,89,95,96,99","HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,HR+,HER2+","Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+","[[0.0, 0.241203, 0.758797], [0.824, 0.057804, 0.118196], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.004, 0.531305, 0.464695], [0.008, 0.402174, 0.589826], [0.0, 0.118192, 0.881808], [0.0, 0.693247, 0.306753], [0.0, 0.380213, 0.619787], [0.0, 0.631879, 0.368121], [0.016, 0.164696, 0.819304], [1.0, 0.0, 0.0], [0.044, 0.596644, 0.359356], [0.0, 0.358295, 0.641705], [0.834, 0.061567, 0.104433], [0.0, 0.379437, 0.620563], [0.0, 0.556608, 0.443392], [0.858, 0.087308, 0.054692], [0.0, 0.551142, 0.448858], [1.0, 0.0, 0.0]]",220.6
nmc_ensemble,49,3,1.0,0.2,0.5625,0.708333,0.899802,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1703729_1713758",,20,54,14,0.738095,0.607143,1,1.0,"2,7,10,16,23,24,26,28,30,35,37,45,59,63,70,75,83,87,90,92","HR+,HER2+,HR+,HR+,HER2+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg","Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HER2+,HER2+,HR+,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","[[0.014, 0.295254, 0.690746], [1.0, 0.0, 0.0], [0.012, 0.865368, 0.122632], [0.018, 0.868113, 0.113887], [0.998, 0.000425, 0.001575], [0.0, 0.824261, 0.175739], [0.998, 0.001219, 0.000781], [0.934, 0.03948, 0.02652], [0.0, 0.626335, 0.373665], [0.0, 0.33596, 0.66404], [0.0, 0.621925, 0.378075], [0.014, 0.798533, 0.187467], [0.018, 0.271518, 0.710482], [0.84, 0.053116, 0.106884], [1.0, 0.0, 0.0], [0.004, 0.541139, 0.454861], [0.034, 0.495178, 0.470822], [0.0, 0.277504, 0.722496], [0.0, 0.163155, 0.836845], [0.0, 0.152351, 0.847649]]",212.1
nmc_ensemble,49,4,1.0,0.2,0.714286,0.809524,0.974359,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_451258_461603",,20,54,14,0.809524,0.714286,0,1.0,"5,15,20,32,40,42,44,48,49,53,54,55,56,60,65,69,71,76,80,84","HR+,Triple Neg,Triple Neg,HR+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HER2+,Triple Neg,HER2+","HR+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HER2+,Triple Neg,HER2+","[[0.164, 0.493828, 0.342172], [0.024, 0.494597, 0.481403], [0.02, 0.259323, 0.720677], [0.066, 0.389328, 0.544672], [0.02, 0.438035, 0.541965], [0.16, 0.381352, 0.458648], [0.0, 0.615627, 0.384373], [0.004, 0.327434, 0.668566], [0.0, 0.282105, 0.717895], [0.118, 0.22363, 0.65837], [0.054, 0.61933, 0.32667], [0.012, 0.389254, 0.598746], [0.894, 0.049276, 0.056724], [0.868, 0.082303, 0.049697], [1.0, 0.0, 0.0], [0.02, 0.523249, 0.456751], [0.972, 0.017911, 0.010089], [0.894, 0.056288, 0.049712], [0.0, 0.246777, 0.753223], [0.85, 0.092745, 0.057255]]",211.7
nmc_ensemble,49,5,1.0,0.25,0.642857,0.761905,0.941392,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1703729_1713758,chr3_196908262_196937230",,20,54,14,0.785714,0.678571,1,1.0,"0,3,4,8,13,17,21,22,25,29,41,46,73,74,77,78,88,93,94,98","HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HR+","HER2+,Triple Neg,HR+,HR+,HER2+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+","[[1.0, 0.0, 0.0], [0.014, 0.347809, 0.638191], [0.0, 0.631071, 0.368929], [0.0, 0.613013, 0.386987], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.846, 0.116552, 0.037448], [0.0, 0.317454, 0.682546], [1.0, 0.0, 0.0], [0.0, 0.723421, 0.276579], [0.01, 0.644804, 0.345196], [0.89, 0.043481, 0.066519], [0.0, 0.688509, 0.311491], [0.0, 0.770629, 0.229371], [0.0, 0.697243, 0.302757], [0.018, 0.793665, 0.188335], [0.0, 0.296526, 0.703474], [0.0, 0.785581, 0.214419], [0.0, 0.233525, 0.766475], [0.002, 0.634915, 0.363085]]",188.0
nmc_ensemble,5,1,1.0,0.2,0.702381,0.801587,0.931624,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_77442683_77503685,chr3_196908262_196937230",,20,55,13,0.801587,0.702381,0,1.0,"3,8,9,14,23,28,30,46,55,59,64,67,74,79,80,83,84,91,98,99","Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+,HR+,HER2+","Triple Neg,HR+,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+","[[0.042, 0.184415, 0.773585], [0.0, 0.505873, 0.494127], [0.7, 0.124846, 0.175154], [0.0, 0.495339, 0.504661], [1.0, 0.0, 0.0], [0.95, 0.02958, 0.02042], [0.0, 0.728529, 0.271471], [0.7, 0.143246, 0.156754], [0.044, 0.348067, 0.607933], [0.056, 0.299272, 0.644728], [0.004, 0.304519, 0.691481], [0.99, 0.006155, 0.003845], [0.0, 0.88006, 0.11994], [0.0, 0.415025, 0.584975], [0.0, 0.113557, 0.886443], [0.09, 0.440816, 0.469184], [0.964, 0.011987, 0.024013], [0.0, 0.647736, 0.352264], [0.004, 0.562291, 0.433709], [1.0, 0.0, 0.0]]",226.6
nmc_ensemble,5,2,1.0,0.2,0.630952,0.753968,0.931319,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311",,20,55,13,0.753968,0.630952,0,1.0,"0,17,19,20,22,34,35,39,40,41,44,56,58,62,65,68,69,70,87,88","HER2+,HER2+,HR+,Triple Neg,HR+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg","HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.0, 0.817421, 0.182579], [0.016, 0.338665, 0.645335], [0.0, 0.267369, 0.732631], [0.0, 0.748269, 0.251731], [0.0, 0.396075, 0.603925], [0.986, 0.004796, 0.009204], [0.016, 0.46465, 0.51935], [0.016, 0.699198, 0.284802], [0.002, 0.679915, 0.318085], [0.986, 0.005902, 0.008098], [0.0, 0.157414, 0.842586], [0.044, 0.212506, 0.743494], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.016, 0.313401, 0.670599], [1.0, 0.0, 0.0], [0.0, 0.27805, 0.72195], [0.002, 0.313031, 0.684969]]",211.9
nmc_ensemble,5,3,1.0,0.1,0.791667,0.861111,0.985119,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1542118_1560766,chr8_166452_6907624",,20,54,14,0.861111,0.791667,0,1.0,"6,10,18,33,42,43,47,51,53,66,71,77,82,85,90,93,94,95,96,97","HER2+,HR+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HR+","HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HR+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg","[[0.958, 0.020443, 0.021557], [0.0, 0.843634, 0.156366], [0.0, 0.669913, 0.330087], [1.0, 0.0, 0.0], [0.006, 0.411111, 0.582889], [0.0, 0.410485, 0.589515], [0.958, 0.018304, 0.023696], [0.0, 0.701831, 0.298169], [0.042, 0.304029, 0.653971], [0.0, 0.578458, 0.421542], [0.95, 0.03516, 0.01484], [0.0, 0.530884, 0.469116], [0.0, 0.27555, 0.72445], [0.894, 0.051134, 0.054866], [0.0, 0.25589, 0.74411], [0.0, 0.735047, 0.264953], [0.0, 0.28036, 0.71964], [0.876, 0.080519, 0.043481], [0.0, 0.674856, 0.325144], [0.0, 0.473025, 0.526975]]",209.7
nmc_ensemble,5,4,1.0,0.15,0.785714,0.857143,0.930403,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1703729_1713758",,20,54,14,0.904762,0.857143,1,1.0,"2,12,13,15,16,21,24,26,27,38,45,48,49,54,60,61,72,75,76,86","HR+,HER2+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","Triple Neg,HER2+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","[[0.02, 0.376835, 0.603165], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.066, 0.398319, 0.535681], [0.016, 0.752726, 0.231274], [0.964, 0.029278, 0.006722], [0.0, 0.860576, 0.139424], [0.998, 0.001299, 0.000701], [0.024, 0.649458, 0.326542], [0.0, 0.257066, 0.742934], [0.02, 0.783489, 0.196511], [0.042, 0.312021, 0.645979], [0.0, 0.305176, 0.694824], [0.008, 0.792066, 0.199934], [0.952, 0.036553, 0.011447], [0.0, 0.683124, 0.316876], [0.044, 0.667748, 0.288252], [0.006, 0.412766, 0.581234], [0.992, 0.004066, 0.003934], [0.0, 0.516514, 0.483486]]",208.3
nmc_ensemble,5,5,1.0,0.1,0.642857,0.761905,0.948718,,,"{""ensemble"": ""kens+en_nmc""}",5,0,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_95043863_126884366,chr17_41983407_42049540",,20,54,14,0.785714,0.678571,1,1.0,"1,4,5,7,11,25,29,31,32,36,37,50,52,57,63,73,78,81,89,92","HR+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,HR+,HER2+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HR+,Triple Neg","[[0.002, 0.309886, 0.688114], [0.0, 0.670243, 0.329757], [0.0, 0.707651, 0.292349], [1.0, 0.0, 0.0], [0.0, 0.415107, 0.584893], [0.826, 0.12742, 0.04658], [0.0, 0.820878, 0.179122], [1.0, 0.0, 0.0], [0.0, 0.728691, 0.271309], [0.0, 0.527859, 0.472141], [0.004, 0.526486, 0.469514], [0.944, 0.015743, 0.040257], [0.0, 0.787252, 0.212748], [0.99, 0.004986, 0.005014], [0.738, 0.15725, 0.10475], [0.0, 0.644841, 0.355159], [0.004, 0.672718, 0.323282], [0.0, 0.423552, 0.576448], [0.0, 0.608905, 0.391095], [0.002, 0.255492, 0.742508]]",216.3
