pipeline,repeat,outer_fold,balanced_accuracy,auroc_macro,best_inner_score,best_params,n_features_selected,selected_features,y_true,y_pred,fold_seconds
kw_rf,14,1,0.904762,0.958181,0.76,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_69274433_96603723,chr6_92035339_170943103,chr16_68838368_69397102,chr12_67337260_132389367,chr5_96637773_180644810,chr12_36739877_67332062,chr8_166452_6907624,chr8_63810_90816,chr22_37683612_37705310,chr22_24263116_37678070,chr8_16373516_28182114,chr2_8972669_89953713,chr22_37717564_49509094,chr17_41983407_42049540,chr17_1542118_1560766,chr5_49619946_68850823,chr22_22725750_24228038,chr16_68710277_68751390,chr5_763494_878290,chr6_5839_154410,chr17_22399576_27351012,chr6_32732764_32738443,chr17_1890246_2286311,chr15_22163893_32511475,chr16_69763173_88690571,chr3_196908262_196937230,chr16_69417987_69744010,chr8_12511855_16315130,chr11_89400624_134432265,chr6_1535319_30010234,chr21_13334960_13435755,chr17_2361350_18868037,chr17_1718892_1845756,chr15_32523241_32594902,chr17_465054_974692,chr17_1562322_1703117,chr17_1008443_1536140,chr11_58634869_68684682,chr6_32766023_91964331,chr6_30021894_32519935,chr8_28208003_35676140,chr3_193476462_196656506,chr2_131945577_132196569,chr9_110114139_138397892,chr17_403833_446414,chr6_1436117_1512043,chr17_1703729_1713758,chr11_55225136_56294614,chr20_40075620_62379059,chr1_72489681_72620747,chr8_8148437_12448374,chr1_149369522_149394958,chr16_28087_14817706,chr10_115544_38563575,chr4_190887518_191165971,chr2_132974227_231853847,chr22_15433500_22665928,chr16_54390012_68679377,chr17_35444422_40926154,chr23_3229_45135,chr19_3363749_20383210,chr15_739595_18454050,chr2_91057159_91321476,chr4_5224_49422736,chr17_984101_1003742,chr3_164112881_193467200,chr3_196947293_199383479,chr11_51244499_55118214,chr17_10999_390571,chr7_141965869_141978333,chr21_13660680_14258259,chr16_45058242_54336421,chr17_77442683_77503685,chr17_451258_461603,chr3_586636_75535753,chr23_92209094_152935130,chr12_10497371_11375835,chr12_9633884_10453531,chr14_105857193_105881279,chr15_18657388_18683110,chr17_77535412_78653545,chr1_17030134_22668805,chr14_73106558_105584008,chr17_2333732_2343255,chr13_18402053_56673183,chr12_33854_397918,chr23_89001120_90763396,chr14_105654998_105839439,chr2_91494116_130410215,chr12_435020_9432943,chr10_42150759_46371243,chr15_53166_592121,chr13_18194527_18354969,chr23_26537079_26627128,chr20_12495273_28266113,chr4_70334625_74719357,chr6_32634044_32728487","HER2+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+","HER2+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+",104.8
kw_rf,14,2,0.674603,0.865385,0.82,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr5_69274433_96603723,chr16_68710277_68751390,chr16_68838368_69397102,chr6_30021894_32519935,chr17_1542118_1560766,chr16_69763173_88690571,chr16_54390012_68679377,chr6_92035339_170943103,chr3_196947293_199383479,chr8_166452_6907624,chr6_32766023_91964331,chr6_1535319_30010234,chr3_193476462_196656506,chr22_24263116_37678070,chr1_149369522_149394958,chr16_28087_14817706,chr22_37717564_49509094,chr5_96637773_180644810,chr3_164112881_193467200,chr17_1703729_1713758,chr17_10999_390571,chr17_77535412_78653545,chr8_63810_90816,chr8_16373516_28182114,chr17_403833_446414,chr17_984101_1003742,chr17_1890246_2286311,chr5_49619946_68850823,chr21_13660680_14258259,chr17_2361350_18868037,chr6_32732764_32738443,chr8_12511855_16315130,chr12_36739877_67332062,chr17_1718892_1845756,chr18_4316_76110964,chr12_67337260_132389367,chr3_127015333_163987465,chr17_1008443_1536140,chr17_465054_974692,chr3_95043863_126884366,chr22_22725750_24228038,chr17_1562322_1703117,chr8_8148437_12448374,chr17_451258_461603,chr22_15433500_22665928,chr4_190887518_191165971,chr17_77442683_77503685,chr6_32634044_32728487,chr16_15039224_33875313,chr8_28208003_35676140,chr3_75845446_90391698,chr17_35444422_40926154,chr1_120313797_120737345,chr11_89400624_134432265,chr7_141214728_141245219,chr2_91494116_130410215,chr21_13461550_13635227,chr8_39535655_43515874,chr22_22672513_22714749,chr16_45058242_54336421,chr16_54354643_54379834,chr3_515536_574415,chr11_5777496_7757329,chr15_18657388_18683110,chr2_131945577_132196569,chr17_2333732_2343255,chr8_35694285_39333915,chr1_25354765_34166798,chr15_32523241_32594902,chr23_3229_45135,chr21_9896630_10198129,chr17_60360566_77432294,chr15_739595_18454050,chr9_153131_40520747,chr17_22399576_27351012,chr21_14294323_14314039,chr19_20552279_24157855,chr19_3363749_20383210,chr21_13334960_13435755,chr1_34172947_37578554,chr11_182372_5733442,chr16_69417987_69744010,chr17_41983407_42049540,chr15_53166_592121,chr13_18194527_18354969,chr2_132974227_231853847,chr6_1436117_1512043,chr17_43036086_60196060,chr10_38596435_42057554,chr7_61474815_141189966,chr3_164038925_164101784,chr3_586636_75535753,chr15_22163893_32511475,chr1_16551324_16997273,chr23_96116_214107,chr9_42913008_110081531","HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HER2+","HR+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,HER2+,HR+,HR+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,HER2+,HR+,HR+,HER2+",104.8
kw_rf,14,3,0.722222,0.920635,0.811111,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 50}",50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr16_28087_14817706,chr17_1542118_1560766,chr5_69274433_96603723,chr6_30021894_32519935,chr8_166452_6907624,chr17_35444422_40926154,chr22_24263116_37678070,chr3_164112881_193467200,chr17_77535412_78653545,chr17_77442683_77503685,chr6_92035339_170943103,chr16_69417987_69744010,chr12_36739877_67332062,chr16_68838368_69397102,chr19_34467144_56795493,chr8_63810_90816,chr3_193476462_196656506,chr5_49619946_68850823,chr17_1890246_2286311,chr6_1535319_30010234,chr8_16373516_28182114,chr5_96637773_180644810,chr15_18657388_18683110,chr22_37717564_49509094,chr17_984101_1003742,chr23_3229_45135,chr3_127015333_163987465,chr6_32732764_32738443,chr5_763494_878290,chr17_1703729_1713758,chr17_403833_446414,chr3_95043863_126884366,chr6_32766023_91964331,chr12_67337260_132389367,chr16_68710277_68751390,chr3_196908262_196937230,chr17_2361350_18868037,chr17_1718892_1845756,chr17_1562322_1703117,chr17_465054_974692,chr17_1008443_1536140,chr8_12511855_16315130,chr15_739595_18454050,chr17_41983407_42049540,chr8_28208003_35676140,chr1_149369522_149394958,chr4_190887518_191165971","HER2+,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+","HER2+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,Triple Neg",104.7
kw_rf,14,4,0.809524,0.945055,0.866667,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr5_69274433_96603723,chr5_96637773_180644810,chr12_67337260_132389367,chr17_1542118_1560766,chr12_36739877_67332062,chr15_22163893_32511475,chr3_196908262_196937230,chr17_1890246_2286311,chr17_1718892_1845756,chr5_49619946_68850823,chr17_1008443_1536140,chr17_465054_974692,chr17_1562322_1703117,chr17_1703729_1713758,chr17_984101_1003742,chr3_193476462_196656506,chr8_166452_6907624,chr3_196947293_199383479,chr17_10999_390571,chr17_403833_446414,chr3_164112881_193467200,chr3_586636_75535753,chr22_15433500_22665928,chr22_24263116_37678070,chr16_68838368_69397102,chr15_739595_18454050,chr15_18657388_18683110,chr6_92035339_170943103,chr16_28087_14817706,chr17_77442683_77503685,chr16_69417987_69744010,chr17_41983407_42049540,chr17_451258_461603,chr17_2361350_18868037,chr22_22725750_24228038,chr17_2333732_2343255,chr17_20618474_21442476,chr3_75845446_90391698,chr4_190887518_191165971,chr3_95043863_126884366,chr3_515536_574415,chr8_12511855_16315130,chr15_20307869_21982746,chr15_53166_592121,chr11_89400624_134432265,chr8_63810_90816,chr8_16373516_28182114,chr16_15039224_33875313,chr8_39535655_43515874,chr16_68710277_68751390,chr17_19083766_20521986,chr17_77535412_78653545,chr11_5777496_7757329,chr3_127015333_163987465,chr18_4316_76110964,chr3_75546791_75799957,chr4_5224_49422736,chr8_28208003_35676140,chr17_20569693_20596699,chr15_22038880_22138119,chr8_8148437_12448374,chr16_69763173_88690571,chr11_182372_5733442,chr1_17030134_22668805,chr5_763494_878290,chr3_39066_478718,chr22_37717564_49509094,chr14_22022060_73047267,chr22_37683612_37705310,chr17_22399576_27351012,chr1_149369522_149394958,chr2_91057159_91321476,chr20_8747_12478772,chr16_54390012_68679377,chr14_105654998_105839439,chr15_32523241_32594902,chr16_45058242_54336421,chr1_72489681_72620747,chr16_54354643_54379834,chr19_20422576_20493401,chr17_60204302_60347930,chr7_143321677_143391065,chr17_35444422_40926154,chr1_3166706_16531740,chr21_9896630_10198129,chr7_143526118_158617983,chr7_141214728_141245219,chr1_37599215_72473289,chr6_30021894_32519935,chr3_164038925_164101784,chr14_105907191_106349756,chr14_73106558_105584008,chr2_131945577_132196569,chr1_22674759_25318800,chr1_16551324_16997273,chr23_26537079_26627128,chr9_110114139_138397892","HR+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HER2+","Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HER2+",104.8
kw_rf,14,5,0.809524,0.879121,0.86,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__k"": 50}",50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr15_32523241_32594902,chr17_1542118_1560766,chr5_96637773_180644810,chr15_22163893_32511475,chr15_18657388_18683110,chr17_35444422_40926154,chr12_67337260_132389367,chr6_92035339_170943103,chr12_36739877_67332062,chr15_739595_18454050,chr22_24263116_37678070,chr8_39535655_43515874,chr3_196908262_196937230,chr8_166452_6907624,chr3_193476462_196656506,chr11_89400624_134432265,chr17_1890246_2286311,chr17_2361350_18868037,chr17_41983407_42049540,chr5_69274433_96603723,chr22_22725750_24228038,chr17_984101_1003742,chr22_37717564_49509094,chr8_16373516_28182114,chr15_20307869_21982746,chr9_110114139_138397892,chr22_15433500_22665928,chr16_28087_14817706,chr17_1718892_1845756,chr22_37683612_37705310,chr16_68838368_69397102,chr17_465054_974692,chr17_1008443_1536140,chr3_164112881_193467200,chr17_1562322_1703117,chr3_196947293_199383479,chr5_49619946_68850823,chr8_35694285_39333915,chr16_68710277_68751390,chr8_8148437_12448374,chr3_95043863_126884366,chr1_120313797_120737345,chr17_77442683_77503685,chr21_9896630_10198129,chr17_1703729_1713758,chr8_28208003_35676140,chr17_77535412_78653545","HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HR+","Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HR+",104.7
kw_rf,15,1,0.785714,0.869353,0.802222,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 30}",30,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr5_69274433_96603723,chr17_1703729_1713758,chr3_193476462_196656506,chr3_164112881_193467200,chr5_49619946_68850823,chr17_1542118_1560766,chr5_96637773_180644810,chr17_77535412_78653545,chr17_403833_446414,chr3_196908262_196937230,chr16_68838368_69397102,chr12_36739877_67332062,chr3_196947293_199383479,chr16_28087_14817706,chr16_69417987_69744010,chr6_92035339_170943103,chr6_30021894_32519935,chr12_67337260_132389367,chr17_77442683_77503685,chr18_4316_76110964,chr3_95043863_126884366,chr17_20618474_21442476,chr4_190887518_191165971,chr22_24263116_37678070,chr17_41983407_42049540,chr15_53166_592121,chr15_22163893_32511475","Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+,Triple Neg,HR+","HR+,HER2+,HER2+,HER2+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HR+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+",104.9
kw_rf,15,2,0.849206,0.954518,0.811111,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_69274433_96603723,chr15_18657388_18683110,chr5_96637773_180644810,chr12_67337260_132389367,chr17_41983407_42049540,chr8_63810_90816,chr8_166452_6907624,chr15_739595_18454050,chr12_36739877_67332062,chr16_68838368_69397102,chr6_92035339_170943103,chr15_22163893_32511475,chr3_196908262_196937230,chr16_28087_14817706,chr22_24263116_37678070,chr16_68710277_68751390,chr15_20307869_21982746,chr5_49619946_68850823,chr17_1542118_1560766,chr15_18722595_20060061,chr8_16373516_28182114,chr22_37717564_49509094,chr17_1890246_2286311,chr4_190887518_191165971,chr17_22399576_27351012,chr22_37683612_37705310,chr17_22315936_22324326,chr17_10999_390571,chr22_22725750_24228038,chr15_53166_592121,chr17_2361350_18868037,chr3_193476462_196656506,chr3_164112881_193467200,chr1_120313797_120737345,chr17_77535412_78653545,chr8_12511855_16315130,chr1_149369522_149394958,chr17_1718892_1845756,chr1_72489681_72620747,chr11_89400624_134432265,chr22_15433500_22665928,chr2_131945577_132196569,chr8_28208003_35676140,chr17_984101_1003742,chr16_69417987_69744010,chr20_40075620_62379059,chr17_1562322_1703117,chr17_1008443_1536140,chr17_465054_974692,chr17_403833_446414,chr16_69763173_88690571,chr3_95043863_126884366,chr17_77442683_77503685,chr16_54390012_68679377,chr3_196947293_199383479,chr1_17030134_22668805,chr8_8148437_12448374,chr16_45058242_54336421,chr1_149403519_149573806,chr7_143321677_143391065,chr19_232836_236846,chr3_127015333_163987465,chr17_1703729_1713758,chr20_8747_12478772,chr14_22022060_73047267,chr17_35444422_40926154,chr6_32732764_32738443,chr3_586636_75535753,chr16_15039224_33875313,chr16_54354643_54379834,chr21_13334960_13435755,chr6_32766023_91964331,chr1_2903052_3112977,chr8_39535655_43515874,chr21_9896630_10198129,chr6_1535319_30010234,chr1_3166706_16531740,chr1_146661770_149362629,chr4_5224_49422736,chr14_105602756_105630089,chr1_25354765_34166798,chr15_32523241_32594902,chr9_110114139_138397892,chr1_199087690_199111062,chr4_93240865_190844427,chr2_131792734_131931782,chr1_149604744_158365270,chr14_105654998_105839439,chr6_5839_154410,chr1_34172947_37578554,chr8_35694285_39333915,chr11_55225136_56294614,chr23_3229_45135,chr7_143526118_158617983,chr1_16551324_16997273,chr11_51244499_55118214,chr1_3149648_3157982","Triple Neg,Triple Neg,HR+,HR+,HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+","HR+,Triple Neg,HR+,HR+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HER2+",105.4
kw_rf,15,3,0.847222,0.895337,0.813333,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 10}",10,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr12_36739877_67332062,chr5_69274433_96603723,chr6_92035339_170943103,chr12_67337260_132389367,chr17_1542118_1560766,chr5_96637773_180644810,chr17_35444422_40926154","Triple Neg,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HR+,HR+,HR+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+","Triple Neg,HR+,HER2+,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+",104.9
kw_rf,15,4,0.666667,0.791209,0.831111,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_1542118_1560766,chr17_41011530_41494331,chr17_1890246_2286311,chr22_24263116_37678070,chr17_984101_1003742,chr17_465054_974692,chr17_1008443_1536140,chr17_2361350_18868037,chr17_42161364_42873571,chr17_1718892_1845756,chr17_1562322_1703117,chr22_37717564_49509094,chr6_1535319_30010234,chr6_92035339_170943103,chr6_30021894_32519935,chr22_22725750_24228038,chr16_69763173_88690571,chr17_10999_390571,chr16_68838368_69397102,chr8_166452_6907624,chr22_15433500_22665928,chr16_54390012_68679377,chr6_32732764_32738443,chr5_69274433_96603723,chr16_68710277_68751390,chr17_1703729_1713758,chr12_67337260_132389367,chr17_451258_461603,chr8_35694285_39333915,chr22_37683612_37705310,chr21_13660680_14258259,chr8_39535655_43515874,chr17_403833_446414,chr3_196908262_196937230,chr16_28087_14817706,chr5_96637773_180644810,chr6_32766023_91964331,chr1_149369522_149394958,chr17_2333732_2343255,chr11_5777496_7757329,chr8_12511855_16315130,chr17_41983407_42049540,chr1_120313797_120737345,chr12_36739877_67332062,chr3_196947293_199383479,chr11_89400624_134432265,chr17_20618474_21442476,chr2_91057159_91321476,chr16_69417987_69744010,chr5_49619946_68850823,chr8_16373516_28182114,chr3_164112881_193467200,chr11_55225136_56294614,chr8_8148437_12448374,chr19_20552279_24157855,chr3_127015333_163987465,chr16_45058242_54336421,chr3_193476462_196656506,chr8_28208003_35676140,chr5_763494_878290,chr3_95043863_126884366,chr19_20422576_20493401,chr6_32634044_32728487,chr17_19083766_20521986,chr19_3363749_20383210,chr4_190887518_191165971,chr19_32545047_34430432,chr8_63810_90816,chr11_182372_5733442,chr21_14334542_46914686,chr2_8972669_89953713,chr1_120761983_120923696,chr18_4316_76110964,chr21_13461550_13635227,chr17_35444422_40926154,chr3_586636_75535753,chr21_9896630_10198129,chr11_51244499_55118214,chr15_22163893_32511475,chr17_77535412_78653545,chr23_3229_45135,chr21_13334960_13435755,chr1_2903052_3112977,chr23_96116_214107,chr15_32605086_100282819,chr19_232836_236846,chr16_54354643_54379834,chr21_14294323_14314039,chr9_153131_40520747,chr17_20569693_20596699,chr10_42150759_46371243,chr17_77442683_77503685,chr15_32523241_32594902,chr10_38596435_42057554,chr3_75845446_90391698,chr1_16551324_16997273,chr14_105654998_105839439,chr1_141474904_145716245,chr1_25354765_34166798","HER2+,HER2+,HR+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HR+","HER2+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,HR+,HER2+,Triple Neg",105.0
kw_rf,15,5,0.761905,0.901099,0.848889,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 50}",50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_96637773_180644810,chr8_166452_6907624,chr3_196908262_196937230,chr8_63810_90816,chr3_193476462_196656506,chr8_16373516_28182114,chr17_1542118_1560766,chr15_22163893_32511475,chr17_1890246_2286311,chr17_35444422_40926154,chr3_196947293_199383479,chr15_739595_18454050,chr16_68710277_68751390,chr12_36739877_67332062,chr22_24263116_37678070,chr8_12511855_16315130,chr16_68838368_69397102,chr17_77442683_77503685,chr5_69274433_96603723,chr12_67337260_132389367,chr15_32523241_32594902,chr22_22725750_24228038,chr17_1718892_1845756,chr17_10999_390571,chr17_77535412_78653545,chr6_30021894_32519935,chr17_403833_446414,chr5_49619946_68850823,chr17_1562322_1703117,chr17_1008443_1536140,chr17_465054_974692,chr15_18657388_18683110,chr22_15433500_22665928,chr8_8148437_12448374,chr3_95043863_126884366,chr8_39535655_43515874,chr3_164112881_193467200,chr3_515536_574415,chr16_28087_14817706,chr22_37717564_49509094,chr17_984101_1003742,chr11_89400624_134432265,chr8_28208003_35676140,chr17_1703729_1713758,chr6_1535319_30010234,chr6_92035339_170943103,chr17_2361350_18868037","HER2+,HR+,HR+,HR+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+","HER2+,HR+,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg",105.0
kw_rf,16,1,0.84127,0.950549,0.822222,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1542118_1560766,chr17_984101_1003742,chr17_403833_446414,chr17_1890246_2286311,chr17_1718892_1845756,chr17_451258_461603,chr17_35444422_40926154,chr3_196908262_196937230,chr17_1562322_1703117,chr17_1008443_1536140,chr17_465054_974692,chr17_77535412_78653545,chr5_69274433_96603723,chr3_193476462_196656506,chr17_1703729_1713758,chr16_68838368_69397102,chr8_63810_90816,chr5_49619946_68850823,chr5_96637773_180644810,chr17_77442683_77503685,chr8_166452_6907624,chr17_10999_390571,chr17_2361350_18868037,chr3_196947293_199383479,chr22_24263116_37678070,chr16_28087_14817706,chr3_39066_478718,chr3_515536_574415,chr8_16373516_28182114,chr3_164112881_193467200,chr15_32523241_32594902,chr3_95043863_126884366,chr16_69763173_88690571,chr22_15433500_22665928,chr17_41983407_42049540,chr6_92035339_170943103,chr22_37717564_49509094,chr3_127015333_163987465,chr8_12511855_16315130,chr17_20618474_21442476,chr12_67337260_132389367,chr22_22725750_24228038,chr16_68710277_68751390,chr6_30021894_32519935,chr12_36739877_67332062,chr15_18657388_18683110,chr15_22163893_32511475,chr23_96116_214107,chr17_19083766_20521986,chr16_15039224_33875313,chr16_54390012_68679377,chr17_2333732_2343255,chr17_43036086_60196060,chr17_27463558_35067992,chr15_739595_18454050,chr19_34467144_56795493,chr11_89400624_134432265,chr17_20569693_20596699,chr22_37683612_37705310,chr1_149369522_149394958,chr23_3229_45135,chr8_28208003_35676140,chr16_69417987_69744010,chr5_763494_878290,chr20_8747_12478772,chr8_8148437_12448374,chr1_16551324_16997273,chr1_244693374_245014643,chr8_39535655_43515874,chr19_32545047_34430432,chr1_1676445_1703748,chr3_75845446_90391698,chr3_586636_75535753,chr6_1535319_30010234,chr17_1860983_1881747,chr4_5224_49422736,chr7_141214728_141245219,chr4_190887518_191165971,chr21_9896630_10198129,chr1_72489681_72620747,chr16_54354643_54379834,chr1_120313797_120737345,chr14_105654998_105839439,chr11_182372_5733442,chr6_32732764_32738443,chr19_56816785_56859204,chr17_60360566_77432294,chr11_5777496_7757329,chr20_40075620_62379059,chr4_93240865_190844427,chr1_3149648_3157982,chr21_14294323_14314039,chr18_4316_76110964,chr7_61474815_141189966,chr19_20422576_20493401,chr14_22022060_73047267,chr6_32766023_91964331","HR+,HR+,HER2+,HR+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,HER2+,Triple Neg","Triple Neg,HR+,HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,HER2+,HR+",105.0
